"","State.County","Long.x","Lat.y","Alces alces","Antilocapra americana","Bassariscus astutus","Blarina brevicauda","Blarina carolinensis","Blarina hylophaga","Canis latrans","Canis lupus","Castor canadensis","Cervus canadensis","Chaetodipus hispidus","Condylura cristata","Corynorhinus rafinesquii","Corynorhinus townsendii","Cryptotis parva","Cynomys ludovicianus","Dasypus novemcinctus","Didelphis virginiana","Dipodomys ordii","Eptesicus fuscus","Erethizon dorsatum","Geomys bursarius","Glaucomys sabrinus","Glaucomys volans","Ictidomys tridecemlineatus","Lasionycteris noctivagans","Lasiurus borealis","Lasiurus cinereus","Lasiurus intermedius","Lasiurus seminolus","Lepus americanus","Lepus californicus","Lepus europaeus","Lepus townsendii","Lontra canadensis","Lynx canadensis","Lynx rufus","Marmota monax","Martes americana","Martes pennanti","Mephitis mephitis","Microtus breweri","Microtus chrotorrhinus","Microtus ochrogaster","Microtus pennsylvanicus","Microtus pinetorum","Mus musculus","Mustela erminea","Mustela frenata","Mustela nivalis","Myodes gapperi","Myotis austroriparius","Myotis grisescens","Myotis leibii","Myotis lucifugus","Myotis septentrionalis","Myotis sodalis","Napaeozapus insignis","Neotamias minimus","Neotoma floridana","Neotoma magister","Neovison vison","Nycticeius humeralis","Ochrotomys nuttalli","Odocoileus hemionus","Odocoileus virginianus","Ondatra zibethicus","Onychomys leucogaster","Oryzomys palustris","Parascalops breweri","Perimyotis subflavus","Perognathus flavescens","Peromyscus attwateri","Peromyscus gossypinus","Peromyscus leucopus","Peromyscus maniculatus","Phenacomys ungava","Poliocitellus franklinii","Procyon lotor","Rangifer tarandus","Rattus norvegicus","Reithrodontomys fulvescens","Reithrodontomys humulis","Reithrodontomys megalotis","Reithrodontomys montanus","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Sigmodon hispidus","Sorex arcticus","Sorex cinereus","Sorex dispar","Sorex fumeus","Sorex haydeni","Sorex hoyi","Sorex longirostris","Sorex palustris","Spilogale putorius","Sylvilagus aquaticus","Sylvilagus floridanus","Sylvilagus obscurus","Sylvilagus palustris","Sylvilagus transitionalis","Synaptomys borealis","Synaptomys cooperi","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Taxidea taxus","Thomomys talpoides","Urocitellus richardsonii","Urocyon cinereoargenteus","Ursus americanus","Ursus arctos","Vulpes lagopus","Vulpes velox","Vulpes vulpes","Zapus hudsonius","Zapus princeps","Lat.y","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","X.x","Ctyname","Stname","Cases2017","Facility.Count","X.y","STATE","COUNTY","STATENAME","COUNTYNAME","POP_COU","AREA_COU","POP_URBAN","POPPCT_URBAN","AREA_URBAN","AREAPCT_URBAN","POPDEN_URBAN","POP_UA","POPPCT_UA","AREA_UA","AREAPCT_UA","POPDEN_UA","POP_UC","POPPCT_UC","AREA_UC","AREAPCT_UC","POPDEN_UC","POP_RURAL","POPPCT_RURAL","AREA_RURAL","AREAPCT_RURAL","POPDEN_RURAL","cnty_name","state_name","Percent.Pop.N.Park","County.Name","State.Name","Education"
"364","PrinceGeorgeCounty,Virginia","-77.22208","37.24468","0.00000000","0.00000000","0","1.0000000","1.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.27272727","0.09090909","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","0.87878788","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","0.00000000","1.00000000","0.00000000","0.06060606","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","1.0000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","1.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","1.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","37.24468","143.48485","127.21212","36.27273","7923.909","316.4545","-28.8787879","345.3333","236.848485","97.3939394","244.0909","38.9696970","1122.6970","121.06061","79.12121","13.363636","332.1515","246.51515","327.0606","2937","PrinceGeorgeCounty","Virginia","1","3","386","51","149","Virginia","PrinceGeorgeCounty","35725","686749234","16647","46.60","37300401","5.43","1155.9","16647","46.60","37300401","5.43","1155.9","0","0.00","0","0.00",NA,"19078","53.40","649448833","94.57","76.1","PrinceGeorgeCounty","Virginia","9","PrinceGeorgeCounty","Virginia",23
"365","PrinceWilliamCounty,Virginia","-77.47464","38.75502","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","0.98113208","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","0.84905660","0.00000000","0.00000000","0.0000000","0.94339623","1.00000000","1.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","1.00000000","0.81132075","1.00000000","0.00000000","0","0.0000000","1.00000000","0.73584906","0.00000000","0.00000000","1.00000000","0","0.00000000","0","1.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.0000000","0.86792453","0.00000000","0.13207547","0.00000000","1.00000000","1.00000000","0.00000000","0.24528302","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.90566038","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","38.75502","127.69811","122.62264","33.83019","8462.547","307.2264","-49.7924528","357.0189","227.981132","15.6226415","234.5472","15.6226415","1001.8491","99.52830","69.03774","10.660377","278.5472","216.64151","277.6038","2938","PrinceWilliamCounty","Virginia","66","35","387","51","153","Virginia","PrinceWilliamCounty","402002","871276091","385254","95.83","437500863","50.21","2280.7","385254","95.83","437500863","50.21","2280.7","0","0.00","0","0.00",NA,"16748","4.17","433775228","49.79","100.0","PrinceWilliamCounty","Virginia","32","PrinceWilliamCounty","Virginia",39.8
"366","ProvidenceCounty,RhodeIsland","-71.45003","41.83774","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.50000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","0.11111111","0.94444444","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.44444444","1.00000000","0.00000000","0","0.0000000","1.00000000","0.22222222","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.94444444","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","41.83774","95.27778","110.11111","30.27778","8651.833","276.5000","-80.6666667","357.1667","15.833333","170.1111111","205.7778","-18.2777778","1199.3889","119.61111","85.83333","9.555556","332.7778","267.66667","273.2222","2353","ProvidenceCounty","RhodeIsland","479","131","299","44","7","RhodeIsland","ProvidenceCounty","626667","1060604571","592145","94.49","455934168","42.99","3363.7","592145","94.49","455934168","42.99","3363.7","0","0.00","0","0.00",NA,"34522","5.51","604670403","57.01","147.9","ProvidenceCounty","RhodeIsland","53","ProvidenceCounty","RhodeIsland",27.8
"367","PulaskiCounty,Virginia","-80.62943","37.09489","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.97368421","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.07894737","0.00000000","1.0000000","1.0000000","1","0.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.92105263","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","1.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","0.76315789","0.0000000","0.26315789","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","0.81578947","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","37.09489","111.71053","133.26316","38.31579","7651.553","283.0000","-59.6052632","342.6053","189.289474","11.7631579","207.6579","9.3947368","993.1053","101.42105","66.52632","12.447368","285.6842","207.21053","274.6579","2939","PulaskiCounty","Virginia","36","8","388","51","155","Virginia","PulaskiCounty","34872","828427584","18516","53.10","37040637","4.47","1294.7","2450","7.03","5846899","0.71","1085.3","16066","46.07","31193738","3.77","1333.9","16356","46.90","791386947","95.53","53.5","PulaskiCounty","Virginia","12","PulaskiCounty","Virginia",18.5
"368","PutnamCounty,NewYork","-73.75653","41.42903","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.50000000","0","0","1.00000000","0","1.00000000","0.37500000","0.00000000","0.75000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.50000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","41.42903","95.25000","114.12500","30.50000","8947.875","282.2500","-85.5000000","367.7500","158.750000","-12.0000000","207.8750","-23.6250000","1183.7500","108.25000","80.12500","8.500000","313.0000","262.12500","307.0000","1899","PutnamCounty","NewYork","129","9","206","36","79","NewYork","PutnamCounty","99710","596504166","79220","79.45","208233899","34.91","985.3","75944","76.16","201044213","33.70","978.4","3276","3.29","7189686","1.21","1180.1","20490","20.55","388270267","65.09","136.7","PutnamCounty","NewYork","15","PutnamCounty","NewYork",38.5
"369","QueenAnne'sCounty,Maryland","-76.05348","39.07389","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","0.00000000","0.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","1.00000000","1.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","39.07389","129.34043","112.70213","32.34043","8383.447","305.0213","-39.4042553","344.4255","233.446809","37.5106383","235.5319","19.2553191","1093.5106","109.91489","74.53191","11.425532","309.5957","247.00000","308.8085","1229","QueenAnne'sCounty","Maryland","47","5","41","24","35","Maryland","QueenAnne'sCounty","47798","963235987","21754","45.51","44791070","4.65","1257.9","12315","25.76","24966886","2.59","1277.5","9439","19.75","19824184","2.06","1233.2","26044","54.49","918444917","95.35","73.4","QueenAnne'sCounty","Maryland","16","QueenAnne'sCounty","Maryland",35.3
"370","QueensCounty,NewYork","-73.78635","40.67915","0.00000000","0.00000000","0","1.0000000","0.00000000","0","0.04545455","0.00000000","0.04545455","0.00000000","0","1.00000000","0.0000000","0.00000000","0.04545455","0","0","0.04545455","0","0.04545455","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","0.04545455","0.04545455","0.04545455","0.00000000","0.00000000","0.04545455","0","0.00000000","0.0000000","0.04545455","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.04545455","0","0.00000000","0.00000000","1.0000000","1.0000000","1","0.04545455","0.04545455","0.00000000","0.04545455","0","0.00000000","0.04545455","0.04545455","0.04545455","0.04545455","0.00000000","0.00000000","0.0000000","0.00000000","0.04545455","0.00000000","0.00000000","0","0.04545455","1.0000000","0.00000000","0.00000000","0.00000000","0.04545455","0.00000000","0","0.0000000","0.04545455","0.00000000","0.00000000","0.00000000","0.04545455","0","0.04545455","0","0.0000000","0.0000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.04545455","0.00000000","0","0.04545455","0.00000000","0.00000000","0.00000000","0.00000000","0.04545455","0","1.0000000","0.04545455","0.0000000","0.00000000","0.0000000","0.04545455","1.0000000","0.0000000","0","0","0.04545455","1.0000000","0.00000000","40.67915","119.18182","83.81818","25.36364","8537.318","284.7727","-39.0454545","323.8182","101.954545","8.6818182","227.9545","8.6818182","1102.4091","104.77273","76.36364","10.000000","299.2727","249.81818","290.0909","1900","QueensCounty","NewYork","149","195","207","36","81","NewYork","QueensCounty","2230722","281096933","2230722","100.00","273524447","97.31","21122.6","2230722","100.00","273524447","97.31","21122.6","0","0.00","0","0.00",NA,"0","0.00","7572486","2.69","0.0","QueensCounty","NewYork","50","QueensCounty","NewYork",30.8
"371","RacineCounty,Wisconsin","-88.07595","42.71777","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","0.22222222","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","0.4444444","0","1.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","42.71777","82.11111","103.22222","25.88889","10014.111","276.0000","-117.1111111","393.1111","204.111111","-53.5555556","205.6667","-53.5555556","857.3333","99.66667","30.55556","31.666667","292.7778","119.55556","292.5556","3148","RacineCounty","Wisconsin","29","19","500","55","101","Wisconsin","RacineCounty","195408","861173331","171416","87.72","191864027","22.28","2314.0","140909","72.11","147079923","17.08","2481.3","30507","15.61","44784104","5.20","1764.3","23992","12.28","669309304","77.72","92.8","RacineCounty","Wisconsin","57","RacineCounty","Wisconsin",24.4
"372","RadfordCounty,Virginia","-80.56710","37.12570","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","1.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","0.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","1.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","1.00000000","0.0000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","37.12570","113.57143","134.00000","38.00000","7671.714","286.5714","-57.4285714","344.0000","191.571429","11.5714286","210.5714","11.5714286","973.5714","100.00000","65.14286","12.428571","280.1429","203.28571","271.1429","2990","RadfordCounty","Virginia","13","1","439","51","750","Virginia","RadfordCounty","16408","25567146","15927","97.07","20173135","78.90","2044.8","15927","97.07","20173135","78.90","2044.8","0","0.00","0","0.00",NA,"481","2.93","5394011","21.10","231.0","RadfordCounty","Virginia","31","RadfordCounty","Virginia",34.4
"373","RamseyCounty,Minnesota","-93.09761","44.97811","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","0.00000000","1.00000000","1.00000000","1.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.14285714","0","0.00000000","1.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.00000000","1.00000000","0.85714286","0","0.0000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","1.0000000","0","1.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","44.97811","71.71429","112.42857","24.92857","11496.643","286.8571","-159.4285714","446.2857","211.571429","-85.9285714","211.5714","-85.9285714","757.9286","110.07143","21.07143","49.142857","312.6429","69.57143","312.6429","1398","RamseyCounty","Minnesota","186","154","110","27","123","Minnesota","RamseyCounty","508640","394228284","507688","99.81","383095606","97.18","3432.3","507688","99.81","383095606","97.18","3432.3","0","0.00","0","0.00",NA,"952","0.19","11132678","2.82","221.5","RamseyCounty","Minnesota","89","RamseyCounty","Minnesota",41.5
"374","RappahannockCounty,Virginia","-78.17964","38.70397","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.48148148","0","0.00000000","0.0000000","1.00000000","0.00000000","0.81481481","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","0.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.07407407","0","1.00000000","1.0000000","0.00000000","0.07407407","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","1.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.0000000","0.77777778","0.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.48148148","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","38.70397","112.11111","126.92593","34.85185","8272.963","289.6667","-69.2592593","358.9259","195.888889","0.9629630","215.5185","0.9629630","1054.6296","104.40741","67.85185","14.037037","300.7407","209.33333","296.8519","2940","RappahannockCounty","Virginia","5","1","389","51","157","Virginia","RappahannockCounty","7373","689525028","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"7373","100.00","689525028","100.00","27.7","RappahannockCounty","Virginia","8","RappahannockCounty","Virginia",33.6
"375","RedLakeCounty,Minnesota","-96.09831","47.87519","1.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","1.00000000","1.00000000","0.50000000","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.30000000","1.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0.0000000","0.30000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.50000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.5000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","47.87519","38.40000","126.30000","25.30000","12643.000","273.8000","-218.8000000","492.6000","189.700000","-136.6000000","189.7000","-136.6000000","551.7000","93.40000","11.50000","61.400000","255.1000","43.60000","255.1000","1399","RedLakeCounty","Minnesota","0","2","111","27","125","Minnesota","RedLakeCounty","4089","1119929367","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"4089","100.00","1119929367","100.00","9.5","RedLakeCounty","Minnesota","1","RedLakeCounty","Minnesota",16.6
"376","RedwoodCounty,Minnesota","-95.17679","44.47337","0.00000000","0.31578947","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","0.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","0.89473684","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.73684211","1.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","1.0000000","0","0.73684211","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.89473684","0","1.0000000","1.00000000","1.0000000","0.00000000","0.8947368","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","44.47337","67.73684","119.42105","25.31579","11781.684","289.0000","-170.4736842","459.4737","204.473684","-93.6315789","211.0000","-93.6315789","663.3684","97.26316","17.05263","50.947368","273.0000","53.84211","272.2105","1400","RedwoodCounty","Minnesota","0","11","112","27","127","Minnesota","RedwoodCounty","16059","2275491832","4958","30.87","7006523","0.31","1832.7","0","0.00","0","0.00",NA,"4958","30.87","7006523","0.31","1832.7","11101","69.13","2268485309","99.69","12.7","RedwoodCounty","Minnesota","42","RedwoodCounty","Minnesota",18.4
