"","State.County","long","lat","Alces alces","Antilocapra americana","Bassariscus astutus","Blarina brevicauda","Blarina carolinensis","Blarina hylophaga","Canis latrans","Canis lupus","Castor canadensis","Cervus canadensis","Chaetodipus hispidus","Condylura cristata","Corynorhinus rafinesquii","Corynorhinus townsendii","Cryptotis parva","Cynomys ludovicianus","Dasypus novemcinctus","Didelphis virginiana","Dipodomys ordii","Eptesicus fuscus","Erethizon dorsatum","Geomys bursarius","Glaucomys sabrinus","Glaucomys volans","Ictidomys tridecemlineatus","Lasionycteris noctivagans","Lasiurus borealis","Lasiurus cinereus","Lasiurus intermedius","Lasiurus seminolus","Lepus americanus","Lepus californicus","Lepus europaeus","Lepus townsendii","Lontra canadensis","Lynx canadensis","Lynx rufus","Marmota monax","Martes americana","Martes pennanti","Mephitis mephitis","Microtus breweri","Microtus chrotorrhinus","Microtus ochrogaster","Microtus pennsylvanicus","Microtus pinetorum","Mus musculus","Mustela erminea","Mustela frenata","Mustela nivalis","Myodes gapperi","Myotis austroriparius","Myotis grisescens","Myotis leibii","Myotis lucifugus","Myotis septentrionalis","Myotis sodalis","Napaeozapus insignis","Neotamias minimus","Neotoma floridana","Neotoma magister","Neovison vison","Nycticeius humeralis","Ochrotomys nuttalli","Odocoileus hemionus","Odocoileus virginianus","Ondatra zibethicus","Onychomys leucogaster","Oryzomys palustris","Parascalops breweri","Perimyotis subflavus","Perognathus flavescens","Peromyscus attwateri","Peromyscus gossypinus","Peromyscus leucopus","Peromyscus maniculatus","Phenacomys ungava","Poliocitellus franklinii","Procyon lotor","Rangifer tarandus","Rattus norvegicus","Reithrodontomys fulvescens","Reithrodontomys humulis","Reithrodontomys megalotis","Reithrodontomys montanus","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Sigmodon hispidus","Sorex arcticus","Sorex cinereus","Sorex dispar","Sorex fumeus","Sorex haydeni","Sorex hoyi","Sorex longirostris","Sorex palustris","Spilogale putorius","Sylvilagus aquaticus","Sylvilagus floridanus","Sylvilagus obscurus","Sylvilagus palustris","Sylvilagus transitionalis","Synaptomys borealis","Synaptomys cooperi","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Taxidea taxus","Thomomys talpoides","Urocitellus richardsonii","Urocyon cinereoargenteus","Ursus americanus","Ursus arctos","Vulpes lagopus","Vulpes velox","Vulpes vulpes","Zapus hudsonius","Zapus princeps","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Ctyname","Stname","Cases2017","Facility.Count","STATE","COUNTY","STATENAME","COUNTYNAME","POP_COU","AREA_COU","POP_URBAN","POPPCT_URBAN","AREA_URBAN","AREAPCT_URBAN","POPDEN_URBAN","POP_UA","POPPCT_UA","AREA_UA","AREAPCT_UA","POPDEN_UA","POP_UC","POPPCT_UC","AREA_UC","AREAPCT_UC","POPDEN_UC","POP_RURAL","POPPCT_RURAL","AREA_RURAL","AREAPCT_RURAL","POPDEN_RURAL","cnty_name","state_name","Value","County.Name","State.Name","Education"
"481","WinnebagoCounty,Wisconsin","-88.62363","44.04873","1","1.0000000","1.0000000","1.0000000","0.5000000","0.8750000","0.8750000","0.62500000","1.00000000","1.00000000","1.00000000","0.50000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.25000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.12500000","0.00000000","0.00000000","0.62500000","0.50000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.87500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","72.12500","110.87500","25.62500","10688.750","279.1250","-140.87500","420.0000","193.250000","-73.250000","203.3750","-73.2500000","779.5000","94.50000","26.50000","37.375000","278.5000","93.25000","275.0000","93.25000","WinnebagoCounty","Wisconsin","33","27","55","139","Wisconsin","WinnebagoCounty","166994","1125316243","144565","86.57","164950722","14.66","2269.9","137553","82.37","151775511","13.49","2347.3","7012","4.20","13175211","1.17","1378.4","22429","13.43","960365521","85.34","60.5","WinnebagoCounty","Wisconsin","47","WinnebagoCounty","Wisconsin","27.3%"
"482","WinonaCounty,Minnesota","-91.72202","44.02747","1","0.7857143","1.0000000","1.0000000","0.7857143","0.9285714","1.0000000","0.78571429","1.00000000","0.78571429","0.28571429","0.57142857","0.21428571","0.21428571","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.07142857","0.07142857","0.07142857","0.21428571","0.00000000","0.35714286","0.07142857","0.78571429","0.64285714","0.78571429","0.78571429","0.78571429","0.78571429","0.78571429","0.78571429","0.85714286","0.71428571","0.78571429","1.00000000","1.00000000","0.78571429","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.71428571","1.00000000","0.92857143","0.71428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.21428571","0.14285714","0.14285714","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","70.42857","121.28571","26.57143","11210.214","286.3571","-161.78571","448.1429","202.714286","-84.428571","206.7143","-84.4285714","822.9286","109.42857","21.21429","46.714286","317.3571","76.07143","317.0714","76.07143","WinonaCounty","Minnesota","25","7","27","169","Minnesota","WinonaCounty","51461","1621864753","33689","65.47","36590120","2.26","2384.6","0","0.00","0","0.00",NA,"33689","65.47","36590120","2.26","2384.6","17772","34.53","1585274633","97.74","29.0","WinonaCounty","Minnesota","40","WinonaCounty","Minnesota","29.6%"
"483","WiseCounty,Virginia","-82.58006","36.96421","1","1.0000000","1.0000000","1.0000000","0.8000000","0.6500000","1.0000000","0.95000000","0.42500000","0.42500000","0.25000000","0.65000000","0.62500000","0.85000000","0.12500000","0.10000000","0.32500000","0.17500000","0.00000000","0.00000000","0.00000000","0.1750000","0.17500000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.55000000","0.62500000","0.77500000","0.82500000","0.82500000","0.75000000","0.82500000","0.82500000","0.40000000","0.72500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.82500000","0.77500000","0.82500000","0.825000000","115.32500","125.02500","36.92500","7708.725","279.9750","-55.20000","335.1750","193.500000","96.225000","211.0500","11.7500000","1189.1750","122.72500","78.47500","11.925000","341.0750","258.50000","328.2750","276.30000","WiseCounty","Virginia","0","9","51","195","Virginia","WiseCounty","41452","1044253435","17961","43.33","40723096","3.90","1142.3","0","0.00","0","0.00",NA,"17961","43.33","40723096","3.90","1142.3","23491","56.67","1003530339","96.10","60.6","WiseCounty","Virginia","3","WiseCounty","Virginia","13.9%"
"484","WoodCounty,Wisconsin","-90.02841","44.47066","1","1.0000000","1.0000000","1.0000000","1.0000000","0.6666667","0.6666667","1.00000000","0.66666667","0.33333333","0.33333333","0.33333333","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.11111111","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.33333333","0.00000000","0.00000000","0.00000000","0.66666667","0.00000000","0.33333333","1.00000000","1.00000000","1.00000000","0.88888889","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.88888889","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.22222222","0.33333333","0.33333333","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.333333333","61.00000","123.33333","27.44444","10930.556","276.7778","-164.88889","441.6667","181.222222","-89.222222","194.0000","-89.2222222","825.4444","107.00000","23.66667","44.000000","311.6667","83.00000","304.4444","83.00000","WoodCounty","Wisconsin","59","20","55","141","Wisconsin","WoodCounty","74749","2054162108","47329","63.32","82482040","4.02","1486.2","0","0.00","0","0.00",NA,"47329","63.32","82482040","4.02","1486.2","27420","36.68","1971680068","95.98","36.0","WoodCounty","Wisconsin","27","WoodCounty","Wisconsin","21.1%"
"485","WorcesterCounty,Maryland","-75.38155","38.19196","1","1.0000000","1.0000000","0.9523810","1.0000000","1.0000000","1.0000000","0.85714286","0.80952381","0.73809524","0.59523810","0.59523810","0.50000000","0.42857143","0.16666667","0.23809524","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.071428571","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.66666667","0.50000000","0.76190476","0.90476190","1.00000000","1.00000000","1.00000000","1.00000000","0.95238095","0.90476190","1.00000000","0.97619048","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.92857143","0.83333333","1.00000000","0.92857143","0.30952381","0.00000000","0.00000000","0.000000000","134.57143","103.69048","31.66667","7873.357","296.6429","-25.80952","322.4524","229.619048","130.714286","234.1905","32.0476190","1071.5952","122.00000","78.88095","14.023810","307.8333","242.42857","304.2381","254.59524","WorcesterCounty","Maryland","1","8","24","47","Maryland","WorcesterCounty","51454","1212841011","33174","64.47","57184233","4.71","1502.5","0","0.00","0","0.00",NA,"33174","64.47","57184233","4.71","1502.5","18280","35.53","1155656778","95.29","41.0","WorcesterCounty","Maryland","23","WorcesterCounty","Maryland","30.1%"
"486","WrightCounty,Minnesota","-93.86256","45.23449","1","1.0000000","1.0000000","1.0000000","0.8000000","0.7333333","1.0000000","0.60000000","0.86666667","0.86666667","0.80000000","0.43333333","0.00000000","0.10000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.133333333","0.033333333","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.03333333","0.13333333","0.00000000","0.00000000","0.23333333","0.26666667","1.00000000","1.00000000","0.93333333","1.00000000","1.00000000","0.76666667","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.66666667","0.86666667","0.50000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","64.90000","120.60000","25.66667","11745.433","287.8000","-175.33333","463.1333","207.566667","-96.533333","207.5667","-96.5333333","735.0667","112.23333","19.50000","51.066667","306.5667","64.33333","306.5667","64.33333","WrightCounty","Minnesota","30","17","27","171","Minnesota","WrightCounty","124700","1713164762","84163","67.49","143060017","8.35","1523.7","34182","27.41","63980209","3.73","1383.7","49981","40.08","79079808","4.62","1637.0","40537","32.51","1570104745","91.65","66.9","WrightCounty","Minnesota","28","WrightCounty","Minnesota","27.4%"
"487","WyomingCounty,NewYork","-77.37570","42.25720","1","1.0000000","1.0000000","0.9166667","0.7500000","0.8055556","0.7222222","0.94444444","0.69444444","0.22222222","0.52777778","0.00000000","0.83333333","0.25000000","0.19444444","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.194444444","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.027777778","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.05555556","0.00000000","0.00000000","0.00000000","0.00000000","0.25000000","0.36111111","0.41666667","0.36111111","0.36111111","0.41666667","0.86111111","0.91666667","0.77777778","1.00000000","0.80555556","1.00000000","1.00000000","0.97222222","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.97222222","0.94444444","0.91666667","0.66666667","0.63888889","0.63888889","0.63888889","0.55555556","0.63888889","0.38888889","0.63888889","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","76.36111","114.30556","30.41667","9042.833","266.2778","-102.66667","368.9444","180.861111","-37.638889","189.1944","-43.8888889","950.6944","101.91667","53.47222","18.638889","282.8056","174.36111","280.0278","182.94444","WyomingCounty","NewYork","2","4","36","121","NewYork","WyomingCounty","42155","1535205959","15141","35.92","16183126","1.05","2423.2","0","0.00","0","0.00",NA,"15141","35.92","16183126","1.05","2423.2","27014","64.08","1519022833","98.95","46.1","WyomingCounty","NewYork","11","WyomingCounty","NewYork","15.4%"
"488","WyomingCounty,Pennsylvania","-77.37570","42.25720","1","1.0000000","1.0000000","0.9166667","0.7500000","0.8055556","0.7222222","0.94444444","0.69444444","0.22222222","0.52777778","0.00000000","0.83333333","0.25000000","0.19444444","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.194444444","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.027777778","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.05555556","0.00000000","0.00000000","0.00000000","0.00000000","0.25000000","0.36111111","0.41666667","0.36111111","0.36111111","0.41666667","0.86111111","0.91666667","0.77777778","1.00000000","0.80555556","1.00000000","1.00000000","0.97222222","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.97222222","0.94444444","0.91666667","0.66666667","0.63888889","0.63888889","0.63888889","0.55555556","0.63888889","0.38888889","0.63888889","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","76.36111","114.30556","30.41667","9042.833","266.2778","-102.66667","368.9444","180.861111","-37.638889","189.1944","-43.8888889","950.6944","101.91667","53.47222","18.638889","282.8056","174.36111","280.0278","182.94444","WyomingCounty","Pennsylvania","99","5","42","131","Pennsylvania","WyomingCounty","28276","1029063118","4678","16.54","10980353","1.07","1103.4","1252","4.43","2125644","0.21","1525.5","3426","12.12","8854709","0.86","1002.1","23598","83.46","1018082765","98.93","60.0","WyomingCounty","Pennsylvania","1","WyomingCounty","Pennsylvania","18.8%"
"489","WytheCounty,Virginia","-81.11080","36.91793","1","1.0000000","1.0000000","0.9090909","1.0000000","1.0000000","0.9545455","1.00000000","0.77272727","0.22727273","0.50000000","0.27272727","0.77272727","0.77272727","0.27272727","0.09090909","0.13636364","0.40909091","0.27272727","0.00000000","0.13636364","0.2727273","0.40909091","0.00000000","0.13636364","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.045454545","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.09090909","0.00000000","0.00000000","0.00000000","0.18181818","0.27272727","0.50000000","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.45454545","0.54545455","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.59090909","0.54545455","0.59090909","0.590909091","105.00000","131.22727","38.50000","7542.045","272.6818","-64.90909","337.5909","181.409091","15.681818","199.1364","3.7272727","1062.9545","108.13636","73.90909","12.090909","307.4545","227.40909","292.1364","228.81818","WytheCounty","Virginia","40","10","51","197","Virginia","WytheCounty","29235","1196118581","7212","24.67","18395011","1.54","1015.4","0","0.00","0","0.00",NA,"7212","24.67","18395011","1.54","1015.4","22023","75.33","1177723570","98.46","48.4","WytheCounty","Virginia","5","WytheCounty","Virginia","18.3%"
"490","YatesCounty,NewYork","-77.06653","42.57474","1","1.0000000","1.0000000","1.0000000","0.8500000","0.7500000","0.8000000","1.00000000","0.80000000","0.20000000","0.85000000","0.15000000","1.00000000","0.20000000","0.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.50000000","0.00000000","0.35000000","0.65000000","0.70000000","0.80000000","1.00000000","1.00000000","1.00000000","1.00000000","0.90000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.45000000","0.85000000","0.90000000","0.60000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","79.65000","115.00000","30.50000","9052.250","271.4000","-98.50000","369.9000","185.700000","-30.850000","193.0500","-39.7500000","839.8500","93.25000","43.65000","21.550000","255.7000","143.55000","255.7000","147.80000","YatesCounty","NewYork","56","5","36","123","NewYork","YatesCounty","25348","875785717","7294","28.78","9988305","1.14","1891.3","0","0.00","0","0.00",NA,"7294","28.78","9988305","1.14","1891.3","18054","71.22","865797412","98.86","54.0","YatesCounty","NewYork","6","YatesCounty","NewYork","23.9%"
